smiles	generation
Oc1ccc2CC3N(CC=C)CCC45C(Oc1c24)C(CCC35O)OCCOCCOCCOCCOCC([O-])=O	2
CC(C)(C([O-])=O)c1ccc(cc1)C(=O)CCC=O	2
CN(CC=O)CC1Nc2nc(O)c(O)cc2Cc2ccccc12	2
CNCCN1C(C=O)c2ccc(O)c(O)c2Cc2cccnc12	2
Nc1cc(Cl)c(cc1S(=O)(=O)NC=O)S([O-])(=O)=O	2
OCCc1ccc(CC=O)nc1	2
OCCOCCOCCOCCOCC=O	2
COc1c(C)cnc(CS(=O)c2nc3ccc(O)cc3[nH]2)c1CO	2
CCCS(=O)c1nc(NC2CC2c2ccc(F)c(F)c2)c2nnn(C3CC(O)C(O)C3O)c2n1	2
OC(C=O)C(Oc1cccc2ccccc12)c1cccs1	2
CC(C)c1ccc(cc1)C(O)CCC=O	2
Cc1ccc(cc1Cc1ccc(s1)-c1ccc(F)cc1)C(=O)C(=O)C(O)C(O)C(O)CO	2
Nc1c(F)c(O)c(O)cc1Cl	2
COCCOCCOCCOCCOCCOCCOCCOC1CCC2(O)C3Cc4ccc(O)c(O)c4C2(CCN3)C1O	2
COCCCOc1cc(CC(CC(=O)C(O)CC(C(C)C)C(=O)NCC(C)(C)C(N)=O)C(C)C)ccc1O	2
NCCCC([O-])=O	2
CN1CC(=O)N2C(c3[nH]c4ccccc4c3C(=O)C2C1=O)c1ccc2OCOc2c1	2
Cc1ccc(cc1Cc1ccc(s1)-c1ccc(F)cc1)C1OC(C=O)C(=O)C(O)C1O	2
Cc1[nH]c2ccccc2c1C(O)C=O	2
Cc1ccc(C=O)cc1Cc1ccc(s1)-c1ccc(F)cc1	2
Oc1ccc2CC3N(CC4CO4)CCC45C(Oc1c24)C(CCC35O)OCCOCCOCC=O	2
Cc1cc(C(=O)Nc2cccc(O)c2O)c(N)s1	2
CC(C)(C)C#CC=CCNCc1cccc2ccc(O)c(O)c12	2
Cc1[nH]c2c(O)c(O)ccc2c1CC=O	2
Oc1ccc2CC(=O)C3(O)CCC(OCC=O)C4Oc1c2C34CCNCC=C	2
Nc1c(Cl)cccc1CO	2
Nc1nc2[nH]cc(CCc3ccc(cc3)C(=O)NCC([O-])=O)c2c(=O)[nH]1	2
Cc1cccc(Cl)c1NC(=O)c1cnc(Nc2cc(NCCNCCO)nc(C)n2)s1	2
CC1CC2C3CCC4=COC(=O)C=CC4(C)C3(Cl)C(=O)CC2(C)C1(OC(=O)c1ccco1)C(=O)CCl	2
Cc1cn(cn1)-c1cc(NC(=O)C(\C=C\Nc2nccc(n2)-c2cccnc2)C(=O)C([O-])=O)cc(c1)C(F)(F)F	2
Oc1ccc2CC(=O)C3(O)CCC(=O)C4Oc1c2C34CCNCC=C	2
Cc1nc(Nc2nccs2)cc(n1)N1CCN(CCO)CC1	2
CC1CCOC2CN(CC(O)(C(=O)NCc3ccc(F)cc3F)C(=O)C([O-])=O)C(=O)C(=O)N12	2
CCCSc1nc(NC2CC2c2ccc(F)c(F)c2)c2nnn(C3CC(OCC=O)C(=O)C3O)c2n1	2
NC1(CCCC1)C(=O)N(Cc1ccc(cc1)-c1ccccc1-c1nn[nH]n1)C(=O)CCCCO	2
COCCOCCOCCOCCOCCOCCOCCOC1CCC2(O)C3Cc4ccc(O)c(O)c4C2(CCN3CC=C)C1=O	2
Oc1ccc(CC2C(=O)NC(=O)S2=O)cc1	2
Nc1ccc(O)c(O)n1	2
OC1C(CCC2(O)C3Cc4ccc(O)c(O)c4C12CCN3CC=C)OCC=O	2
CCCSc1nc(NC2CC2c2ccc(F)c(F)c2)c2nnn(C3CC(=O)C(=O)C3O)c2n1	2
COC1CC(CC(C)C2CC(=O)C(C)C=C(C)C(=O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C(C)C(CC(=O)CCC(C)C(=O)C(=O)C(=O)N3CCCCC3C(=O)O2)OC)CCC1OP(C)(C)=O	2
CN1CCNc2ncccc2Cc2c(O)c(O)ccc2C(=O)C1	2
COc1ccc2nc([nH]c2c1)S(=O)Cc1ncc(CO)c(O)c1C	2
OCCOCCO	2
C1Cc2sccc2CN1	2
CN(CC=O)CC1Nc2ncccc2Cc2cc(O)c(O)cc12	2
[O-]C(=O)c1cccc2ccccc12	2
CCOc1ccc(Cc2cc(ccc2Cl)C2OC(CO)C(O)C(O)C(=O)O2)cc1	2
COC(CC1CCC(C)C(O)(O1)C(=O)C(=O)N1CCCCC1C([O-])=O)C(\C)=C/C=C/C=C\C(C)CC(C)C(=O)C(OC)C(O)C(\C)=C/C(C)C(=O)CC(O)C(C)CC1CCC(OP(C)(C)=O)C(O)C1	2
COC(=O)NC(C(=O)NN(CC(O)C(Cc1ccccc1)NC(=O)C(=O)C(C)(C)C)Cc1ccc(cc1)-c1ccccn1)C(C)(C)C	2
COC1CC(CC(C)C2CC(=O)C(C)C(O)C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C(C)C(CC(O)CCC(C)C(=O)C(=O)C(=O)N3CCCCC3C(=O)O2)OC)CCC1OP(C)(C)=O	2
CC(C)c1nc(nc(\C(=C\C=C(\F)C([O-])=O)C([O-])=O)c1C=CC(O)CC(O)CC([O-])=O)N(C)S(C)(=O)=O	2
CCCCCCCC(O)c1ccc(CCC(N)(CO)C=O)cc1	2
CC(=C)CC(=O)C([O-])=O	2
OCCOCCOCCOC1CCC2(O)C3Cc4ccc(O)c5OC1C2(CCN3CC1CO1)c45	2
CC1CC2C3CCC4=COC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(OC(=O)c1ccco1)C(=O)CO	2
CNCC1N(CC=O)c2ncccc2Cc2c(O)c(O)ccc12	2
Cc1cc(O)ccc1O	2
CCCCCCCCCCCC(=O)CC1OC(=O)C1CCCCCC	2
Nc1ccc(Oc2ccnc(c2)C([O-])=O)cc1F	2
COC(=O)NC(C(=O)NN(CC(O)C(=O)Cc1ccccc1)Cc1ccc(cc1)-c1ccccn1)C(C)(C)C	2
CC(C)C(CC(N)C(O)CC(C(C)C)C(=O)NCC(C)(C)C(N)=O)Cc1ccc(O)c(OCCC=O)c1	2
OC1CC(C(O)C1O)n1nnc2c(NC3CC3c3ccc(F)c(F)c3)nc(S)nc12	2
OCCOCCOCCOCCOC1CCC2(O)C3Cc4ccc(O)c5OC1C2(CCN3)c45	2
Oc1ccc2ccccc2c1O	2
COCCCOc1cc(CC(CC(N)C(=O)CC(O)(C(C)C)C(=O)NCC(C)(C)C(N)=O)C(C)C)ccc1OC	2
CCOc1ccc(Cc2cc(ccc2Cl)C2OC(CO)C(=O)C(=O)C2O)cc1	2
[O-]C(=O)CN1CCN(CC1)C1=Nc2ccccc2Sc2ccccc12	2
CCCSc1nc(NC2CC2c2ccc(F)c(F)c2)c2nnn(C3CC(OCCO)C(=O)OC3O)c2n1	2
NCCC(CC=O)C(O)(c1ccccc1)c1ccccc1	2
NCNc1cc(Cl)c(cc1S([O-])(=O)=O)S([O-])(=O)=O	2
CC1CC(O)OC(C=O)N1C(=O)c1[nH]cc(C(=O)NCc2ccc(F)cc2F)c(=O)c1O	2
O=CCOCCN1CCNCC1	2
OCCOCCOCCOC1CCC2(O)C(Cc3ccc(O)c4OC1C2(CC=O)c34)NCC=C	2
COCCCOc1cc(CC(CC(N)C(=O)CC(C(C)C)C([O-])=O)C(C)C)ccc1OC	2
Cc1nc(Nc2ncc(s2)C([O-])=O)cc(n1)N1CCNCC1	2
CCCC1OC2CC3C4CC\C(=C\O)C(C)(\C=C/C([O-])=O)C4C(O)CC3(C)C2(O1)C(=O)CO	2
[O-]C(=O)C(c1ccccc1)(c1ccccc1Cl)n1ccnc1	2
OCCOCCOCCOCCOCCOCCOCCO	2
CC(=O)C([O-])=O	2
Cc1ccc(cc1CC1=CC=C(c2ccc(F)cc2)S1(=O)=O)C1OC(CO)C(O)C(O)C1O	2
CN(CC1Nc2ncccc2Cc2ccccc12)CC([O-])=O	2
CCOc1ccc(Cc2cc(ccc2Cl)C(O)C(O)C(O)C(=O)C(=O)CO)cc1	2
Cc1ccc(cc1Cc1ccc(s1)-c1ccc(F)cc1)C(OC(CO)C([O-])=O)C(O)C=O	3
CC(C)Oc1cc(C(CC=O)CC([O-])=O)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1	3
Cc1ccc(cc1Cc1ccc(s1)-c1ccc(F)cc1)C(O)C(=O)C(O)C(=O)C(=O)CO	3
Cc1ccc(cc1Cc1ccc(-c2ccc(F)cc2)s1=O)C1OC(C=O)C(=O)C(O)C1O	3
CCOc1ccc(Cc2cc(ccc2Cl)C2OC(CO)C(=O)C(=O)OC2O)cc1	3
CCOc1ccc(Cc2cc(ccc2Cl)C(=O)C(=O)C(O)C(O)C(=O)CO)cc1	3
COc1cc(O)c(CC(CC(N)C(O)CC(C(C)C)C(N)=O)C(C)C)cc1O	3
Cc1ccccc1OC(C(O)C([O-])=O)c1ccccc1	3
Cc1nc(Nc2ncc(s2)C([O-])=O)cc(n1)N1CCN(CC([O-])=O)CC1	3
COCCCOc1cc(CC(CC(=O)C(=O)CC(C(C)C)C(=O)NCC(C)(C)C([O-])=O)C(C)C)ccc1OC	3
COc1ccc(CC(CC(=O)C(=O)CC(C(C)C)C(=O)NCC(C)(C)C(N)=O)C(C)C)cc1O	3
Cc1ccc(cc1Cc1ccc(s1)-c1ccc(F)cc1)C1OC(CO)C(O)C(=O)C(=O)O1	3
OC(C=O)C(=O)c1ccccc1	3
CCOc1ccc(Cc2cc(ccc2Cl)C2OC(CO)C(O)C(=O)C(=O)O2)cc1	3
Cc1cccc(Cl)c1NC(=O)C1=CNC(=O)S1(=O)=O	3
CCOc1ccc(Cc2cc(ccc2Cl)C(OC(CO)C(O)=O)C(O)C=O)cc1	3
[O-]C(=O)C(NCc1ccs(=O)c1CC=O)c1ccccc1Cl	3
COc1ccc(CC(CC(=O)C(O)CC(C(C)C)C(=O)NCC(C)(C)C(N)=O)C(C)C)cc1OCCC([O-])=O	3
OCc1cc(O)ccc1O	3
OCCNCC([O-])=O	3
OCC(O)C(O)C(=O)C(O)C(=O)c1ccc(Cl)c(Cc2ccc(O)cc2)c1	3
CCOc1ccc(Cc2cc(ccc2Cl)C(O)C(O)OC(=O)C(O)C(=O)CO)cc1	3
Oc1cc(Cl)c(cc1O)C(=O)C([O-])=O	3
CC(=C)C(C1CCNCC1)C(=O)C([O-])=O	3
CCOc1ccc(Cc2cc(ccc2Cl)C(=O)C(O)C(O)C(O)C(=O)C=O)cc1	3
COCCCOc1cc(CC(CC(=O)C(=O)CC(C(=O)NCC(C)(C)C(N)=O)C(C)(C)O)C(C)C)ccc1OC	3
Cc1ccc(C=O)cc1C(O)c1ccc(s1)-c1ccc(F)cc1	3
CC(C)(C)C(N)C(=O)NN(CC(=O)C(N)Cc1ccccc1)Cc1ccc(cc1)-c1ccccn1	3
COC(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)CN(Cc1ccc(cc1)-c1ccccn1)NC(=O)C(NC(=O)OC)C(C)(C)C=O)C(C)(C)C	3
Cc1nc(NCCN(CCO)CC([O-])=O)cc(Nc2ncc(s2)C([O-])=O)n1	3
COc1cc(O)c(CC(CC(=O)C(O)CC(C(C)C)C(=O)NCC(C)(C)C(N)=O)C(C)C)cc1O	3
Cc1ccc(cc1Cc1ccc(s1)-c1ccc(F)cc1)C(=O)C(O)C(=O)C(=O)C(O)CO	3
Cc1c(Cc2ccc(s2)-c2ccc(F)cc2)cc(C=O)c(O)c1O	3
COCCCOc1cc(CC(CC(N)C(=O)CC(C([O-])=O)C(C)(C)O)C(C)C)ccc1OC	3
OCC(O)C=O	3
O=CCN(CC=O)CC=O	3
Cc1cccc(Cl)c1NC(=O)C1=CN=C(Nc2cc(nc(C)n2)N2CCNCC2)S1(=O)=O	3
Cc1ccc(cc1Cc1ccc(-c2ccc(F)cc2)s1=O)C(=O)C(O)C(O)C(O)C(=O)CO	3
Cc1cccc(Cl)c1NC(=O)c1cnc(Nc2cc(NCCNCCO)nc(C)n2)s1=O	3
[O-]C(=O)C(NCCc1c(C=O)ccs1=O)c1ccccc1Cl	3
OCCC([O-])=O	3
Cc1ccc(cc1Cc1ccc(-c2ccc(F)cc2)s1=O)C(O)C(O)C(O)C(=O)C(=O)CO	3
CCOc1ccc(Cc2cc(ccc2Cl)C(OC(CO)C(O)C([O-])=O)C=O)cc1	3
CCOc1ccc(Cc2cc(ccc2Cl)C(O)C(O)C(=O)CO)cc1	3
CC(C)(C)C(N)C(=O)NC(Cc1ccccc1)C(=O)CN(Cc1ccc(cc1)-c1ccccn1)NC(=O)C(N)C(C)(C)C	3
CCOc1ccc(Cc2cc(ccc2Cl)C2OC(C(O)C(O)C2=O)C([O-])=O)cc1	3
Oc1ccc(Cl)c(C(NCCc2sccc2C=O)C([O-])=O)c1O	3
COCCCOc1cc(CC(CC(N)C(=O)CC(C(C)C)C([O-])=O)C(C)(C)O)ccc1OC	3
OC(=O)C(=O)CC=C	3
O=CCc1sccc1C=O	3
CC(C)C(CC(N)C(O)CC(C(C)C)C(=O)NCC(C)(C)C([O-])=O)Cc1ccc(O)c(OCCCO)c1	3
Cc1ccc(cc1Cc1ccc(s1)-c1ccc(F)cc1)C1OC(CO)C(=O)OC(O)C1=O	3
CCOc1ccc(Cc2cc(ccc2Cl)C2OC(CO)C(=O)C(=O)C2=O)cc1	3
C\C=C(/N)C(Cl)C(=O)C([O-])=O	3
COc1ccc(CC(CC(N)C(=O)CC(C(C)C)C(N)=O)C(C)C)cc1OCCC=O	3
COc1ccc(CC(O)(CC(N)C(=O)CC(C(C)C)C(=O)NCC(C)(C)C(N)=O)C(C)C)cc1OCCC=O	3
CC12CCC3=C(CCO)C(O)(CC([O-])=O)CCC3C1CCC2(O)CC#N	3
CC(C)C(CC(N)C(O)CC(C(C)C)C(N)=O)Cc1ccc(O)c(OCCC=O)c1	3
Oc1cccc(c1O)C(C([O-])=O)(c1ccccc1Cl)n1ccnc1	3
COc1cc(O)c(CC(CC(N)C(O)CC(C(C)C)C([O-])=O)C(C)C)cc1O	3
Oc1ccc(Cl)c(CN2CCc3sccc3C2)c1O	3
Nc1c(Cl)c(O)c(O)cc1CO	3
OCC1OC(C(=O)C(O)C1=O)c1ccc(Cl)c(Cc2ccc(O)cc2)c1	3
Clc1ccccc1CN1CCc2c(C1)ccs2=O	3
Cc1ccc(cc1Cc1ccc(s1)-c1ccc(F)cc1)C(=O)C(O)OC(=O)C(O)C(O)CO	3
CCCC1OC2CC3C4CC\C(=C\O)C(C)(C(O)CC([O-])=O)C4C(O)CC3(C)C2(O1)C(=O)CO	3
COCCCOc1cc(CC(CC(N)C(=O)CC(O)(C(=O)NCC(C)(C)C(N)=O)C(C)(C)O)C(C)C)ccc1OC	3
Cc1ccc(cc1Cc1ccc(s1)-c1ccc(F)cc1)C(=O)C(=O)C(=O)C(O)C(O)CO	3
COCCCOc1cc(CC(CC(N)C(=O)CC(O)(C(C)C)C([O-])=O)C(C)C)ccc1OC	3
Cc1ccc(cc1Cc1ccc(-c2ccc(F)cc2)s1=O)C(O)C(=O)C(O)C(O)C(=O)CO	3
COc1ccc(CC(CC(N)C(=O)CC(O)(C(C)C)C(=O)NCC(C)(C)C(N)=O)C(C)C)cc1OCCCO	3
COC(=O)NC(C(=O)NN(CC(=O)C(Cc1ccccc1)NC(=O)C(N)C(C)(C)CO)Cc1ccc(cc1)-c1ccccn1)C(C)(C)C	3
COCCCOc1cc(CC(O)(CC(N)C(=O)CC(C(C)C)C(=O)NCC(C)(C)C(N)=O)C(C)(C)O)ccc1OC	3
Cc1ccc(cc1Cc1ccc(-c2ccc(F)cc2)s1=O)C1OC(CO)C(O)C(=O)OC1O	3
Cc1ccc(cc1Cc1ccc(s1)-c1ccc(F)cc1)C(=O)C(O)C(O)OC(=O)C(O)CO	3
O=s1ccc2CNCCc12	3
Cc1ccc(cc1Cc1ccc(s1)-c1ccc(F)cc1)C1OC(CO)C(=O)OC(=O)C1O	3
OCC(O)C(=O)C(O)C=O	3
[O-]C(=O)\C=C/C(/Cl)=C(/C(N1CCc2sccc2C1)C([O-])=O)C([O-])=O	3
COCCCOc1cc(CC(O)(CC(=O)C(=O)CC(C(C)C)C(=O)NCC(C)(C)C(N)=O)C(C)C)ccc1OC	3
[O-]C(=O)C(N1CCc2sccc2C1)C(=C)C(Cl)C(=O)C([O-])=O	3
CC#CC(=O)N1CCCC1c1nc(C(=C)CC(=O)C([O-])=O)c2c(N)nccn12	3
CC(C)C(CC(N)C(O)CC(C(C)C)C(=O)NCC(C)(C)C(N)=O)C\C(\C=C/C([O-])=O)=C\C([O-])=O	3
OC1(CC(=O)C(=O)c2ccccc2C([O-])=O)CCC(CC1)c1ccc(Cl)cc1	3
COCCCOc1cc(CC(CC(=O)C(=O)CC(C(C)C)C(N)=O)C(C)C)ccc1OC	3
Cc1ccc(cc1Cc1ccc(-c2ccc(F)cc2)s1=O)C(=O)C(=O)C(O)C(O)C(O)CO	3
COCCCOc1cc(CC(CC(N)C(=O)CC(C(N)=O)C(C)(C)O)C(C)C)ccc1OC	3
NC(C([O-])=O)c1ccccc1Cl	3
CC(=O)C=O	3
COCCCOc1cc(CC(CC(=O)C(O)CC(C(C)C)C(=O)NCC(C)(C)C([O-])=O)C(C)C)ccc1O	3
CC(=O)OCCC1=C2CCC3(C)C(CCC3(O)CC#N)C2CCC1=O	3
CCOc1ccc(Cc2cc(ccc2Cl)C2OC(C=O)C(O)C(=O)C2=O)cc1	3
Cc1nc(Nc2nccs2)cc(n1)N1CCN(CC=O)CC1	3
CCOc1ccc(Cc2cc(ccc2Cl)C2OC(C=O)C(O)C(=O)OC2O)cc1	3
CCOc1ccc(Cc2cc(ccc2Cl)C(OC(CO)C(O)C(O)=O)C=O)cc1	3
Cc1nc(N)cc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2=O)n1	3
CC(C)C(CC(N)C(O)CC(C(C)C)C(=O)NCC(C)(C)C([O-])=O)Cc1ccc(O)c(OCCC=O)c1	3
CC(C)C(CC(N)C(O)CC(C(C)C)C(=O)NCC(C)(C)C(N)=O)Cc1ccc(O)c(OCCC([O-])=O)c1	3
OC1C(O)C(=O)C(OC1c1ccc(Cl)c(Cc2ccc(O)cc2)c1)C=O	3
Cc1ccc(cc1Cc1ccc(s1)-c1ccc(F)cc1)C(O)C(O)C(O)C(O)C(=O)C([O-])=O	3
CCOc1ccc(Cc2cc(ccc2Cl)C(=O)C(O)C(O)C(O)C(O)C([O-])=O)cc1	3
COCCCOc1cc(CC(CC(N)C(=O)CC(C(C)C)C(=O)NCC(C)(C)C([O-])=O)C(C)(C)O)ccc1OC	3
Cc1ccc(cc1Cc1ccc(-c2ccc(F)cc2)s1=O)C1OC(C=O)C(O)C(O)C1=O	3
CCOc1ccc(Cc2cc(ccc2Cl)C(OC(CO)C(=O)CO)C([O-])=O)cc1	3
OC1C(OC(C(O)C1=O)c1ccc(Cl)c(Cc2ccc(O)cc2)c1)C=O	3
CCOc1ccc(Cc2cc(ccc2Cl)C(O)C(O)C(O)OC(=O)C(=O)CO)cc1	3
Cc1cccc(Cl)c1NC(=O)c1cnc(Nc2cc(nc(C)n2)N(CCN)CC=O)s1=O	3
CC(C)C(N)=O	3
COC(=O)NC(C(=O)NN(CC(=O)C(Cc1ccccc1)NC(=O)C(N)C(C)(C)C)Cc1ccc(cc1)-c1ccccn1)C(C)(C)CO	3
Cc1ccc(cc1Cc1ccc(s1)-c1ccc(F)cc1)C(O)C(=O)C(O)C(O)C(=O)C=O	3
Cc1nc(N)cc(n1)N1CCN(CCO)CC1	3
CCOc1ccc(Cc2cc(ccc2Cl)C(=O)C(=O)C(=O)C(O)C(O)CO)cc1	3
COCCCOc1cc(CC(O)(CC(N)C(=O)CC(O)(C(C)C)C(=O)NCC(C)(C)C(N)=O)C(C)C)ccc1OC	3
CCCC1OC2CC3C4CCC5(O)CC(=O)C=CC5(C)C4OC(=O)CC3(C)C2(O1)C(=O)CO	3
Cc1ccc(cc1Cc1ccc(-c2ccc(F)cc2)s1=O)C1OC(CO)C(O)C(O)C(=O)O1	3
COc1ccc(CC(CC(=O)C(O)CC(C(C)C)C(=O)NCC(C)(C)C([O-])=O)C(C)C)cc1O	3
Cc1cccc(Cl)c1NC(=O)C1=CN=C(Nc2cc(nc(C)n2)N(CCNCCO)CC=O)S1(=O)=O	3
COc1ccc(CC(O)(CC(N)C(=O)CC(C(C)C)C(=O)NCC(C)(C)C(N)=O)C(C)C)cc1OCCCO	3
Oc1cc(Cl)c(CN2CCc3sccc3C2)cc1O	3
Cc1nc(NC2=NC=C(C([O-])=O)S2(=O)=O)cc(n1)N1CCN(CCO)CC1	3
CC(C)(C)C(=O)C(=O)NN(CC(O)C(N)Cc1ccccc1)Cc1ccc(cc1)-c1ccccn1	3
COCCCOc1cc(CC(O)(CC(N)C(=O)CC(C(C)C)C(N)=O)C(C)C)ccc1OC	3
CCOc1ccc(Cc2cc(ccc2Cl)C(=O)C(O)C(=O)C(O)C(O)C=O)cc1	3
COc1ccc(CC(CC(N)C(=O)CC(C(=O)NCC(C)(C)C(N)=O)C(C)(C)O)C(C)C)cc1O	3
COc1ccc(CC(CC(=O)C(O)CC(C(C)C)C(N)=O)C(C)C)cc1O	3
[O-]C(=O)C(N1CCc2sccc2C1)C([O-])=O	3
COC(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)CN(N)Cc1ccc(cc1)-c1ccccn1)C(C)(C)CO	3
Cc1ccc(cc1Cc1ccc(s1)-c1ccc(F)cc1)C1OC(C(O)C(=O)C1O)C([O-])=O	3
COc1ccc(CC(CC(N)C(=O)CC(C(C)C)C(=O)NCC(C)(C)C(N)=O)C(C)(C)O)cc1OCCCO	3
CCOc1ccc(Cc2cc(ccc2Cl)C2OC(C=O)C(O)OC(=O)C2O)cc1	3
NCC=O	3
CC(C)(C([O-])=O)C([O-])=O	3
COCCCOc1cc(CC(CC(=O)C(=O)CC(C(C)C)C([O-])=O)C(C)C)ccc1OC	3
OC(C=O)C(O)C(O)C(O)C(=O)c1ccc(Cl)c(Cc2ccc(O)cc2)c1	3
CC(C)Oc1cc(C(CC=O)C(O)C=O)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1	3
CCCC1OC2CC3C4CCC5=COC(=O)CC(=O)C5(C)C4C(O)CC3(C)C2(O1)C(=O)CO	3
OCC(O)C(=O)C(O)C(O)C(=O)c1ccc(Cl)c(Cc2ccc(O)cc2)c1	3
Nc1c(Cl)cc(O)c(O)c1CO	3
COCCCOc1cc(CC(CC(N)C(=O)CC(C(=O)NCC(C)(C)C(N)=O)C(C)(C)O)C(C)(C)O)ccc1OC	3
COc1ccc(CC(CC(N)C(=O)CC(C(C)C)C(=O)NCC(C)(C)C([O-])=O)C(C)C)cc1OCCCO	3
CCOc1ccc(Cc2cc(ccc2Cl)C(O)C(O)C(O)C(O)C(=O)C([O-])=O)cc1	3
CCCC1OC2CC3C4CC\C(=C\O)C(C)(C4C(O)CC3(C)C2(O1)C(=O)CO)C([O-])=O	3
[O-]C(=O)C=O	3
COCCCOc1cc(CC(CC(=O)C(=O)CC(C(C)C)C(=O)NCC(C)(C)C(N)=O)C(C)(C)O)ccc1OC	3
Cc1ccc(cc1Cc1ccc(s1)-c1ccc(F)cc1)C(=O)C(O)C(O)C(O)C(O)C([O-])=O	3
Cc1ccc(cc1Cc1ccc(s1)-c1ccc(F)cc1)C1OC(CO)C(=O)C(O)C(=O)O1	3
CC12CCC3=C(CCO)\C(CCC3C1CCC2(O)CC([O-])=O)=C/C([O-])=O	3
CC(C)C(CC(N)C(O)CC(C(C)C)C(=O)NCC(C)(C)C([O-])=O)Cc1ccc(O)c(O)c1	3
CC12CCC3=C4CCC(=O)C=C4CCC3C1CCC(=O)O2	3
CC#CC(=O)N1CCCC1c1nc(\C(=C\C=C(C([O-])=O)C([O-])=O)C([O-])=O)c2c(N)nccn12	3
COc1ccc(CC(O)(CC(N)C(=O)CC(C(C)C)C(=O)NCC(C)(C)C(N)=O)C(C)C)cc1O	3
Clc1ccccc1C=O	3
Cc1ccc(cc1Cc1ccc(s1)-c1ccc(F)cc1)C(O)C(O)C(O)C(=O)C(=O)C=O	3
[O-]C(=O)CC(=O)c1ccccc1	3
OCC1OC(C(O)OC(=O)C1O)c1ccc(Cl)c(Cc2ccc(O)cc2)c1	3
CC(C)(C)C(N)C(=O)NN(CC(O)C(Cc1ccccc1)NC(=O)C(=O)C(C)(C)C)Cc1ccc(cc1)-c1ccccn1	3
CCCC1OC2CC3C4CCC5=COC(=O)CC(O)C5(C)C4C(O)CC3(C)C2(O1)C(=O)C=O	3
COc1ccc(CC(CC(N)C(=O)CC(C(C)C)C(N)=O)C(C)C)cc1O	3
CC(C)(C)C(=O)C(=O)NC(Cc1ccccc1)C(O)CN(N)Cc1ccc(cc1)-c1ccccn1	3
COC(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)CN(Cc1ccc(cc1)-c1ccccn1)NC(=O)C(N)C(C)(C)C)C(C)(C)CO	3
[O-]C(=O)C(=O)C\C=C\Cl	3
Cc1ccc(cc1Cc1ccc(-c2ccc(F)cc2)s1=O)C1OC(CO)C(=O)OC(O)C1O	3
CCOc1ccc(Cc2cc(ccc2Cl)C2OC(CO)C(O)C(=O)OC2=O)cc1	3
Cc1ccc(cc1Cc1ccc(-c2ccc(F)cc2)s1=O)C1OC(C(O)C(O)C1O)C([O-])=O	3
Cc1cccc(Cl)c1NC(=O)c1cnc(Nc2cc(NCCN(CC=O)CC=O)nc(C)n2)s1=O	3
[O-]C(=O)C(NCCc1sccc1C([O-])=O)c1ccccc1Cl	3
Cc1ccc(cc1Cc1ccc(-c2ccc(F)cc2)s1=O)C(=O)C(O)C(O)C(=O)C(O)CO	3
Cc1ccc(cc1Cc1ccc(s1)-c1ccc(F)cc1)C(O)C(O)OC(=O)C(O)C(=O)CO	3
Cc1ccc(cc1Cc1ccc(-c2ccc(F)cc2)s1=O)C(=O)C(O)C(O)C(O)C(O)C=O	3
COCCCOc1cc(CC(CC(N)C(=O)CC(O)(C(C)C)C(N)=O)C(C)C)ccc1OC	3
COc1ccc(CC(CC(=O)C(O)CC(C(C)C)C(=O)NCC(C)(C)C([O-])=O)C(C)C)cc1OCCCO	3
COC(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)CN(Cc1ccc(cc1)-c1ccccn1)NC(=O)C(N)C(C)(C)CO)C(C)(C)C	3
Cc1nc(Nc2ncc(s2)C([O-])=O)cc(n1)N(CC=O)CC=O	3
CC(C)Oc1cc(C(CC=O)CC=O)c(CO)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1	3
CC(C=C)C(=O)C([O-])=O	3
COC(=O)NC(C(=O)NN(CC(=O)C(=O)Cc1ccccc1)Cc1ccc(cc1)-c1ccccn1)C(C)(C)C	3
Cc1cc(O)c(O)c(Cl)c1O	3
CC(C)S(=O)(=O)c1ccccc1Nc1nc(NC([O-])=O)ncc1Cl	3
COc1ccc(CC(CC(=O)C(O)CC(C(C)C)C(N)=O)C(C)C)cc1OCCC=O	3
COc1ccc(CC(CC(N)C(=O)CC(C(C)C)C([O-])=O)C(C)C)cc1O	3
OCC(O)C(O)C(O)C([O-])=O	3
COC(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)CN(Cc1ccc(cc1)-c1ccccn1)NC(=O)C(=O)C(C)(C)C)C(C)(C)C	3
COC(=O)NC(C(=O)NN(CC(=O)C(Cc1ccccc1)NC(=O)C(=O)C(C)(C)C)Cc1ccc(cc1)-c1ccccn1)C(C)(C)C	3
